node_id,a_i,l_i,a_h
1621,28556.0,185.3,28556.0
1622,32126.0,154.4,32126.0
1623,43548.0,424.5,43548.0
1624,42119.0,108.1,42119.0
1625,143492.0,69.5,7853.0
1626,197034.0,100.4,8567.0
1627,332679.0,301.1,69965.0
1628,361950.0,30.9,714.0
1629,47831.0,231.8,47831.0
1630,138499.0,130.9,37123.0
1631,192041.0,161.9,26415.0
1632,232733.0,115.4,21417.0
1633,311261.0,215.7,45690.0
1634,42120.0,208.5,42120.0
1635,301978.0,61.7,8567.0
1636,357661.0,100.3,12136.0
1637,397641.0,69.3,14992.0
1638,454754.0,185.0,32126.0
1639,563978.0,100.3,14278.0
1640,54971.0,277.7,54971.0
1641,17134.0,231.5,17134.0
1642,75672.0,532.8,75672.0
1643,16420.0,100.3,16420.0
1644,169196.0,277.7,63537.0
1645,228448.0,146.4,35694.0
1646,69962.0,370.6,69962.0
1647,32126.0,308.4,32126.0
1648,60682.0,38.6,1428.0
1649,32839.0,192.6,32839.0
1650,54970.0,316.6,54970.0
1651,32839.0,439.9,32839.0
1652,32125.0,131.4,32125.0
1653,115650.0,524.0,115650.0
1654,238448.0,169.9,28556.0
1655,259865.0,38.6,1428.0
1656,315547.0,177.6,33552.0
1657,454040.0,200.9,33551.0
1658,490447.0,92.8,12849.0
1659,523998.0,77.2,11421.0
1660,53542.0,324.3,53542.0
1661,35695.0,231.5,35695.0
1662,36409.0,247.1,36409.0
1663,20703.0,216.2,20703.0
1664,45689.0,401.5,45689.0
1665,68534.0,362.9,68534.0
1666,54257.0,231.5,54257.0
1667,79244.0,578.8,79244.0
1668,54970.0,208.5,54970.0
1669,17134.0,123.4,17134.0
1670,17847.0,84.8,17847.0
1671,38550.0,130.9,38550.0
1672,94235.0,277.7,36409.0
1673,26414.0,115.8,26414.0
1674,137786.0,648.9,137786.0
1675,29270.0,269.8,29270.0
1676,22845.0,154.4,22845.0
1677,20703.0,100.4,20703.0
1678,59966.0,594.7,59966.0
1679,108510.0,471.2,108510.0
1680,52114.0,378.5,52114.0
1681,43548.0,154.3,43548.0
1682,42833.0,286.0,42833.0
1683,19989.0,169.8,19989.0
1684,73531.0,447.2,73531.0
1685,28556.0,208.1,28556.0
1686,47118.0,108.1,47118.0
1687,69248.0,347.2,69248.0
1688,92092.0,215.7,38551.0
1689,232730.0,269.8,68536.0
1690,149917.0,254.8,47118.0
1691,173476.0,108.1,2856.0
1692,37122.0,362.9,37122.0
1693,68534.0,347.6,68534.0
1694,19275.0,108.1,19275.0
1695,189180.0,301.1,68534.0
1696,228446.0,69.5,4283.0
1697,61395.0,230.9,61395.0
1698,118504.0,162.3,29270.0
1699,154913.0,69.5,7139.0
1700,200603.0,131.4,11423.0
1701,242011.0,69.5,4997.0
1702,30697.0,161.9,30697.0
1703,52114.0,362.9,52114.0
1704,17134.0,100.3,17134.0
1705,74958.0,286.0,74958.0
1706,21417.0,208.5,21417.0
1707,42834.0,208.1,42834.0
1708,59967.0,239.3,59967.0
1709,54256.0,293.2,54256.0
1710,47831.0,185.0,47831.0
1711,29270.0,239.5,29270.0
1712,45689.0,354.6,45689.0
1713,166342.0,972.3,166342.0
1714,122791.0,362.1,75674.0
1715,92092.0,370.1,92092.0
1716,27128.0,177.4,27128.0
1717,38550.0,192.6,38550.0
1718,20703.0,115.8,20703.0
1719,99229.0,401.7,99229.0
1720,22844.0,154.4,22844.0
1721,109227.0,446.9,109227.0
1722,23558.0,162.3,23558.0
1723,60681.0,339.9,60681.0
1724,107797.0,446.9,107797.0
1725,20703.0,169.9,20703.0
1726,76386.0,301.0,76386.0
1727,49972.0,262.2,49972.0
1728,31411.0,239.0,31411.0
1729,40692.0,231.5,40692.0
1730,34267.0,262.7,34267.0
1731,152059.0,639.2,152059.0
1732,324822.0,594.3,83524.0
1733,351949.0,38.6,714.0
1734,433328.0,316.3,21415.0
1735,32125.0,254.8,32125.0
1736,69963.0,115.8,69963.0
1737,31411.0,223.9,31411.0
1738,29983.0,208.1,29983.0
1739,44975.0,254.8,44975.0
1740,198456.0,154.6,18561.0
1741,242004.0,139.0,16420.0
1742,19275.0,108.1,19275.0
1743,27128.0,146.7,27128.0
1744,32839.0,162.3,32839.0
1745,24986.0,108.1,24986.0
1746,58539.0,216.2,58539.0
1747,39264.0,223.6,39264.0
1748,70675.0,355.0,70675.0
1749,127072.0,38.6,5711.0
1750,158483.0,100.3,19275.0
1751,236297.0,177.4,44975.0
1752,356235.0,509.3,97093.0
1753,114224.0,448.0,114224.0
1754,42120.0,316.5,42120.0
1755,87095.0,162.3,26414.0
1756,158482.0,270.4,48543.0
1757,326234.0,1018.8,130631.0
1758,152058.0,77.2,4997.0
1759,321254.0,177.1,29269.0
1760,25700.0,185.3,25700.0
1761,995100.0,77.2,11422.0
1762,1068630.0,69.5,9281.0
1763,1257100.0,447.7,65680.0
1764,1470566.0,130.9,33555.0
1765,1546240.0,115.8,7853.0
1766,1800388.0,154.4,4998.0
1767,33553.0,231.2,33553.0
1768,132068.0,185.0,34266.0
1769,201314.0,223.6,45688.0
1770,222730.0,38.6,4283.0
1771,40691.0,193.2,40691.0
1772,43546.0,324.6,43546.0
1773,22844.0,177.4,22844.0
1774,43547.0,269.8,43547.0
1775,43547.0,216.5,43547.0
1776,107083.0,254.8,38549.0
1777,159195.0,192.9,24985.0
1778,82096.0,470.7,82096.0
1779,27127.0,177.4,27127.0
1780,116362.0,339.4,47117.0
1781,51399.0,270.0,51399.0
1782,13564.0,100.3,13564.0
1783,12136.0,100.4,12136.0
1784,73530.0,323.5,73530.0
1785,49257.0,270.0,49257.0
1786,23558.0,185.3,23558.0
1787,62821.0,339.9,62821.0
1788,149922.0,38.6,714.0
1789,62821.0,247.0,62821.0
1790,90663.0,231.5,42833.0
1791,30697.0,107.8,30697.0
1792,20702.0,177.4,20702.0
1793,32839.0,216.2,32839.0
1794,102084.0,154.4,12850.0
1795,491879.0,455.3,89948.0
1796,554701.0,115.8,2855.0
1797,23558.0,169.5,23558.0
1798,150630.0,38.6,7139.0
1799,242720.0,331.7,71387.0
1800,452595.0,440.1,101366.0
1801,491856.0,100.4,7852.0
1802,34266.0,285.7,34266.0
1803,39263.0,269.8,39263.0
1804,84237.0,455.5,84237.0
1805,35694.0,208.5,35694.0
1806,17847.0,161.9,17847.0
1807,43547.0,301.1,43547.0
1808,59252.0,185.5,59252.0
1809,21416.0,177.6,21416.0
1810,67105.0,231.2,67105.0
1811,124212.0,408.6,124212.0
1812,42832.0,332.2,42832.0
1813,62107.0,362.9,62107.0
1814,39263.0,285.7,39263.0
1815,37121.0,316.6,37121.0
1816,104942.0,115.8,4997.0
1817,22130.0,200.5,22130.0
1818,88523.0,139.0,12136.0
1819,148484.0,600.9,148484.0
1820,15705.0,84.8,15705.0
1821,123503.0,139.0,22844.0
1822,184182.0,108.1,5711.0
1823,283408.0,169.8,50683.0
1824,384777.0,100.4,17132.0
1825,442598.0,61.8,6424.0
1826,501131.0,254.8,40688.0
1827,15705.0,131.2,15705.0
1828,49257.0,324.3,49257.0
1829,107795.0,524.9,61394.0
1830,203458.0,332.1,40694.0
1831,249150.0,30.9,714.0
1832,21416.0,154.4,21416.0
1833,42832.0,185.0,42832.0
1834,53540.0,255.0,53540.0
1835,31410.0,177.6,31410.0
1836,14277.0,138.9,14277.0
1837,135639.0,115.8,8566.0
1838,68532.0,277.6,68532.0
1839,23558.0,177.6,23558.0
1840,35693.0,285.5,35693.0
1841,54969.0,239.1,54969.0
1842,193460.0,261.9,89234.0
1843,286264.0,169.5,38549.0
1844,407621.0,362.1,85664.0
1845,18561.0,92.8,18561.0
1846,23558.0,169.9,23558.0
1847,142056.0,1149.7,142056.0
1848,55681.0,115.8,55681.0
1849,17847.0,100.3,17847.0
1850,30696.0,192.9,30696.0
1851,72102.0,347.6,72102.0
1852,163472.0,69.5,7853.0
1853,296249.0,92.8,19989.0
1854,364069.0,301.3,49973.0
1855,59965.0,246.7,59965.0
1856,32838.0,185.3,32838.0
1857,99943.0,192.9,14277.0
1858,38549.0,146.7,38549.0
1859,49971.0,285.7,49971.0
1860,69959.0,446.9,69959.0
1861,19274.0,115.8,19274.0
1862,126351.0,895.7,126351.0
1863,72814.0,285.7,72814.0
1864,28555.0,239.0,28555.0
1865,60679.0,246.4,60679.0
1866,29983.0,123.4,29983.0
1867,23558.0,162.3,23558.0
1868,150626.0,763.8,150626.0
1869,15705.0,100.4,15705.0
1870,64249.0,301.3,64249.0
1871,27127.0,169.5,27127.0
1872,70674.0,131.4,9280.0
1873,218443.0,138.9,23557.0
1874,269128.0,77.2,6425.0
1875,374775.0,185.0,52824.0
1876,501123.0,463.1,74951.0
1877,152762.0,749.3,152762.0
1878,67103.0,408.6,67103.0
1879,154197.0,362.6,54253.0
1880,220585.0,532.8,106364.0
1881,88519.0,161.9,13563.0
1882,24271.0,115.8,24271.0
1883,30696.0,247.1,30696.0
1884,96374.0,516.8,96374.0
1885,12850.0,108.1,12850.0
1886,16419.0,108.1,16419.0
1887,44260.0,478.2,44260.0
1888,164185.0,224.1,28555.0
1889,84236.0,355.1,84236.0
1890,108511.0,38.6,2855.0
1891,172046.0,30.9,714.0
1892,244147.0,146.7,12136.0
1893,320528.0,386.2,59248.0
1894,53539.0,231.2,53539.0
1895,137062.0,454.5,137062.0
1896,172752.0,208.5,25699.0
1897,276979.0,293.6,61394.0
1898,79952.0,316.0,79952.0
1899,133493.0,38.6,2142.0
1900,197741.0,146.7,42832.0
1901,226295.0,38.6,3569.0
1902,311242.0,177.4,36406.0
1903,429023.0,339.0,90656.0
1904,123502.0,30.9,714.0
1905,44259.0,239.3,44259.0
1906,99939.0,602.1,99939.0
1907,117790.0,139.0,16419.0
1908,299105.0,563.7,164182.0
1909,354783.0,131.4,16417.0
1910,476843.0,247.1,85656.0
1911,19988.0,131.4,19988.0
1912,22130.0,177.4,22130.0
1913,22130.0,200.9,22130.0
1914,27127.0,293.4,27127.0
1915,227017.0,77.2,2855.0
1916,439749.0,177.4,35693.0
1917,594650.0,107.8,22129.0
1918,634625.0,154.0,27840.0
1919,840920.0,169.5,44257.0
1920,48542.0,277.4,48542.0
1921,57110.0,77.2,8566.0
1922,111363.0,115.4,25699.0
1923,150625.0,84.8,15705.0
1924,261272.0,617.3,87089.0
1925,59964.0,462.7,59964.0
1926,102792.0,138.9,102792.0
1927,64248.0,393.6,64248.0
1928,17133.0,108.1,17133.0
1929,74954.0,409.4,74954.0
1930,68530.0,339.0,68530.0
1931,94945.0,586.8,94945.0
1932,366934.0,108.1,20702.0
1933,436178.0,162.3,25699.0
1934,501138.0,139.0,12135.0
1935,51397.0,347.6,51397.0
1936,34979.0,216.2,34979.0
1937,37834.0,262.2,37834.0
1938,27841.0,146.7,27841.0
1939,51398.0,292.9,51398.0
1940,26413.0,185.3,26413.0
1941,597435.0,77.2,1428.0
1942,653828.0,108.1,8566.0
1943,168467.0,200.9,87804.0
1944,17847.0,169.9,17847.0
1945,28554.0,216.0,28554.0
1946,36407.0,138.9,36407.0
1947,92803.0,370.6,92803.0
1948,84234.0,77.2,2142.0
1949,62819.0,77.2,7852.0
1950,32837.0,177.6,32837.0
1951,43545.0,246.7,43545.0
1952,87802.0,587.0,87802.0
1953,19988.0,185.3,19988.0
1954,23557.0,208.5,23557.0
1955,23557.0,208.1,23557.0
1956,32124.0,185.5,32124.0
1957,64960.0,355.5,64960.0
1958,134921.0,247.1,42831.0
1959,222721.0,331.7,73524.0
1960,17846.0,154.4,17846.0
1961,29268.0,177.6,29268.0
1962,17132.0,108.1,17132.0
1963,44972.0,146.7,44972.0
1964,42831.0,254.6,42831.0
1965,40689.0,200.9,40689.0
1966,44258.0,108.1,5711.0
1967,87092.0,393.8,87092.0
1968,17133.0,154.3,17133.0
1969,166332.0,108.1,13563.0
1970,34979.0,177.4,34979.0
1971,238430.0,146.4,29982.0
1972,300536.0,100.3,29268.0
1973,426173.0,400.7,101367.0
1974,108505.0,46.2,10708.0
1975,24985.0,107.8,24985.0
1976,62819.0,285.7,62819.0
1977,18560.0,146.7,18560.0
1978,44973.0,270.4,44973.0
1979,17133.0,138.9,17133.0
1980,17132.0,107.8,17132.0
1981,99942.0,146.7,22130.0
1982,110647.0,501.0,110647.0
1983,23557.0,139.0,23557.0
1984,12136.0,146.7,12136.0
1985,35693.0,146.7,35693.0
1986,39262.0,355.2,39262.0
1987,21416.0,92.8,21416.0
1988,32837.0,223.9,32837.0
1989,12849.0,92.8,12849.0
1990,438295.0,130.9,29982.0
1991,471132.0,100.3,14991.0
1992,497546.0,46.2,4997.0
1993,663159.0,316.0,70673.0
1994,780944.0,107.8,15705.0
1995,819493.0,185.0,22844.0
1996,46400.0,215.7,46400.0
1997,43545.0,331.9,43545.0
1998,93512.0,694.8,93512.0
1999,217724.0,1065.4,115640.0
2000,77096.0,262.5,34978.0
2001,14277.0,100.3,14277.0
2002,24984.0,100.4,24984.0
2003,25699.0,185.0,25699.0
2004,100653.0,454.8,100653.0
2005,64245.0,440.1,64245.0
2006,24271.0,185.3,24271.0
2007,47828.0,139.0,47828.0
2008,28554.0,262.5,28554.0
2009,24985.0,161.6,24985.0
2010,27126.0,208.5,27126.0
2011,89944.0,509.6,89944.0
2012,59962.0,540.3,59962.0
2013,29981.0,285.5,29981.0
2014,89947.0,108.1,8566.0
2015,122784.0,69.5,5711.0
2016,239856.0,69.5,6425.0
2017,274834.0,69.5,4997.0
2018,424022.0,486.6,91368.0
2019,521099.0,69.5,2141.0
2020,34265.0,254.8,34265.0
2021,17846.0,216.2,17846.0
2022,51397.0,262.2,51397.0
2023,28554.0,161.9,28554.0
2024,13563.0,115.8,13563.0
2025,102080.0,293.6,49970.0
2026,94940.0,154.6,24271.0
2027,17846.0,108.1,17846.0
2028,161327.0,154.0,19988.0
2029,205586.0,84.8,7852.0
2030,247704.0,138.5,24985.0
2031,38547.0,285.7,38547.0
2032,37120.0,254.3,37120.0
2033,354795.0,185.5,29267.0
2034,414043.0,100.4,17846.0
2035,488280.0,339.6,51394.0
2036,106360.0,486.8,106360.0
2037,35692.0,146.7,35692.0
2038,29981.0,131.4,29981.0
2039,182033.0,548.2,77094.0
2040,115643.0,377.6,55679.0
2041,22129.0,123.3,22129.0
2042,36406.0,223.6,36406.0
2043,18560.0,146.7,18560.0
2044,35692.0,185.0,35692.0
2045,44973.0,108.1,9280.0
2046,87090.0,100.4,9280.0
2047,179175.0,123.7,12135.0
2048,294813.0,448.0,72808.0
2049,45685.0,138.9,45685.0
2050,33551.0,185.0,33551.0
2051,57821.0,154.6,20702.0
2052,91372.0,77.2,7852.0
2053,38547.0,270.1,38547.0
2054,189884.0,355.0,68528.0
2055,29267.0,146.7,29267.0
2056,34264.0,200.5,34264.0
2057,64247.0,100.4,12849.0
2058,14277.0,146.7,14277.0
2059,52824.0,308.0,52824.0
2060,94942.0,432.4,39975.0
2061,189168.0,108.1,6424.0
2062,31409.0,378.0,31409.0
2063,84231.0,656.3,84231.0
2064,306963.0,555.7,52824.0
2065,496848.0,69.5,7852.0
2066,735974.0,355.2,137049.0
2067,868028.0,23.1,714.0
2068,57820.0,524.1,57820.0
2069,104935.0,216.2,39975.0
2070,169893.0,138.8,31408.0
2071,229139.0,23.1,714.0
2072,299092.0,146.4,39973.0
2073,371185.0,331.4,37832.0
2074,82093.0,455.3,82093.0
2075,29267.0,262.2,29267.0
2076,50683.0,285.3,50683.0
2077,27840.0,277.7,27840.0
2078,167747.0,100.3,9994.0
2079,92798.0,439.3,92798.0
2080,12849.0,115.8,12849.0
2081,24984.0,177.6,24984.0
2082,29981.0,309.0,29981.0
2083,134915.0,177.4,43544.0
2084,356926.0,292.9,84949.0
2085,418318.0,300.8,37121.0
2086,33551.0,308.6,33551.0
2087,2356533.0,200.9,21415.0
2088,2380089.0,30.9,714.0
2089,2709154.0,293.4,97078.0
2090,2995390.0,154.6,22841.0
2091,3027511.0,30.9,4283.0
2092,3155276.0,463.3,97073.0
2093,20701.0,108.1,20701.0
2094,22843.0,169.9,22843.0
2095,17846.0,123.3,17846.0
2096,46400.0,208.5,46400.0
2097,14991.0,115.8,14991.0
2098,28553.0,223.9,28553.0
2099,47827.0,316.6,47827.0
2100,55679.0,262.5,55679.0
2101,20701.0,115.8,20701.0
2102,112789.0,517.2,112789.0
2103,54966.0,378.5,54966.0
2104,30695.0,247.1,30695.0
2105,62818.0,331.5,62818.0
2106,91373.0,100.4,9280.0
2107,144910.0,131.4,32123.0
2108,48541.0,308.4,48541.0
2109,25698.0,185.3,25698.0
2110,38547.0,247.1,38547.0
2111,32836.0,177.4,32836.0
2112,132772.0,161.9,14991.0
2113,89229.0,339.0,89229.0
2114,14277.0,123.3,14277.0
2115,29981.0,239.5,29981.0
2116,28553.0,231.8,28553.0
2117,34264.0,192.9,34264.0
2118,42830.0,385.5,42830.0
2119,147762.0,324.5,62104.0
2120,25698.0,354.8,25698.0
2121,70668.0,254.8,12849.0
2122,100650.0,108.1,4283.0
2123,271244.0,293.4,44258.0
2124,54964.0,223.9,54964.0
2125,157044.0,254.5,30695.0
2126,47113.0,200.9,47113.0
2127,19273.0,107.8,19273.0
2128,21415.0,169.5,21415.0
2129,558228.0,223.3,64958.0
2130,608911.0,23.1,5711.0
2131,653168.0,138.5,22842.0
2132,684577.0,23.1,4283.0
2133,725978.0,69.3,11421.0
2134,795220.0,238.8,54965.0
2135,52824.0,339.0,52824.0
2136,27126.0,208.4,27126.0
2137,1385618.0,100.3,20701.0
2138,1449862.0,262.4,37833.0
2139,1494833.0,38.6,4997.0
2140,3158183.0,177.6,29266.0
2141,3229562.0,216.2,39258.0
2142,3365179.0,309.0,94218.0
2143,3489376.0,216.0,17844.0
2144,59249.0,115.8,4283.0
2145,129920.0,38.6,5711.0
2146,162755.0,69.5,5711.0
2147,213436.0,154.4,32836.0
2148,319079.0,100.3,19273.0
2149,503236.0,485.4,156319.0
2150,19987.0,115.8,19987.0
2151,100650.0,609.0,100650.0
2152,24270.0,139.0,24270.0
2153,27126.0,177.6,27126.0
2154,24984.0,169.9,24984.0
2155,48540.0,270.4,48540.0
2156,22843.0,192.9,22843.0
2157,41402.0,161.9,41402.0
2158,22842.0,185.0,22842.0
2159,24270.0,223.9,24270.0
2160,71383.0,239.1,31408.0
2161,49254.0,208.5,49254.0
2162,44971.0,215.7,44971.0
2163,112787.0,38.6,4997.0
2164,164897.0,185.3,23556.0
2165,258405.0,23.1,3569.0
2166,354056.0,239.1,62101.0
2167,415442.0,46.2,8566.0
2168,450418.0,130.9,19986.0
2169,506093.0,115.4,21414.0
2170,532503.0,61.7,10707.0
2171,654561.0,246.3,65668.0
2172,689536.0,23.1,6424.0
2173,717374.0,100.3,9993.0
2174,748780.0,69.3,7138.0
2175,778046.0,61.7,9279.0
2176,814449.0,115.8,19272.0
2177,886541.0,115.8,28551.0
2178,927226.0,38.6,4283.0
2179,1067121.0,216.0,59241.0
2180,1262686.0,570.9,153453.0
2181,19987.0,146.7,19987.0
2182,207730.0,131.2,14990.0
2183,466147.0,309.0,37832.0
2184,523251.0,115.8,9993.0
2185,54251.0,370.0,54251.0
2186,33550.0,177.4,33550.0
2187,43544.0,254.3,43544.0
2188,77094.0,208.5,27839.0
2189,17846.0,123.3,17846.0
2190,21415.0,339.6,21415.0
2191,49254.0,370.6,49254.0
2192,40688.0,200.5,40688.0
2193,74952.0,239.1,74952.0
2194,23556.0,169.9,23556.0
2195,13563.0,84.8,13563.0
2196,33550.0,185.3,33550.0
2197,49254.0,270.4,49254.0
2198,24270.0,162.3,24270.0
2199,17846.0,69.3,17846.0
2200,111353.0,810.5,111353.0
2201,76378.0,656.2,76378.0
2202,83516.0,239.5,27125.0
2203,109214.0,115.8,7139.0
2204,18559.0,262.5,18559.0
2205,27839.0,139.0,27839.0
2206,34264.0,231.8,34264.0
2207,42116.0,169.8,42116.0
2208,49253.0,246.7,49253.0
2209,108504.0,177.6,19987.0
2210,28553.0,177.6,28553.0
2211,27125.0,208.1,27125.0
2212,1411281.0,216.0,59961.0
2213,1495508.0,138.8,14276.0
2214,1619710.0,231.2,75662.0
2215,1749619.0,385.5,106355.0
2216,1849552.0,246.7,63528.0
2217,37119.0,393.8,37119.0
2218,19987.0,107.8,19987.0
2219,62817.0,100.4,7138.0
2220,163465.0,494.2,62101.0
2221,24270.0,177.4,24270.0
2222,27125.0,200.2,27125.0
2223,24270.0,270.0,24270.0
2224,82087.0,717.9,82087.0
2225,28553.0,254.6,28553.0
2226,29266.0,154.4,29266.0
2227,67814.0,532.8,67814.0
2228,36405.0,285.7,36405.0
2229,93512.0,192.9,16418.0
2230,19273.0,246.9,19273.0
2231,119919.0,517.7,119919.0
2232,48540.0,316.3,48540.0
2233,32122.0,115.8,32122.0
2234,136339.0,470.6,90654.0
2235,27125.0,262.2,27125.0
2236,14990.0,108.1,14990.0
2237,129913.0,223.9,24984.0
2238,19987.0,169.5,19987.0
2239,55679.0,192.9,55679.0
2240,86372.0,447.6,86372.0
2241,47112.0,432.4,47112.0
2242,22128.0,216.0,22128.0
2243,144199.0,1196.5,144199.0
2244,67812.0,324.5,67812.0
2245,34977.0,239.5,34977.0
2246,22842.0,208.5,22842.0
2247,29980.0,262.5,29980.0
2248,40687.0,293.4,40687.0
2249,29980.0,208.5,29980.0
2250,144191.0,154.0,53535.0
2251,177028.0,61.7,2141.0
2252,213432.0,46.2,8566.0
2253,271251.0,177.1,34263.0
2254,347626.0,115.4,20700.0
2255,388313.0,77.2,7852.0
2256,56391.0,285.4,56391.0
2257,39260.0,208.4,39260.0
2258,65671.0,386.0,65671.0
2259,27125.0,146.7,27125.0
2260,17845.0,100.3,17845.0
2261,28553.0,216.2,28553.0
2262,26411.0,192.9,26411.0
2263,75664.0,308.0,75664.0
2264,104217.0,61.7,7852.0
2265,149902.0,23.1,2141.0
2266,235561.0,238.8,39260.0
2267,295522.0,23.1,714.0
2268,346915.0,46.2,7138.0
2269,388317.0,84.8,12849.0
2270,57821.0,115.8,57821.0
2271,346898.0,324.3,47826.0
2272,653820.0,38.6,2142.0
2273,846552.0,324.3,24985.0
2274,106358.0,308.8,43543.0
2275,160610.0,146.7,19274.0
2276,28553.0,92.3,28553.0
2277,88515.0,30.9,714.0
2278,199869.0,285.7,62101.0
2279,29980.0,216.0,29980.0
2280,30694.0,223.9,30694.0
2281,588904.0,77.2,10707.0
2282,609604.0,38.6,714.0
2283,965822.0,161.6,35691.0
2284,997231.0,38.6,1428.0
2285,1187108.0,200.5,54249.0
2286,1238501.0,146.4,27124.0
2287,1282757.0,169.5,29980.0
2288,1327010.0,23.1,2141.0
2289,165606.0,624.3,165606.0
2290,247701.0,146.7,31408.0
2291,301236.0,169.9,34262.0
2292,427581.0,30.9,2141.0
2293,820163.0,532.8,128478.0
2294,21414.0,169.9,21414.0
2295,19987.0,131.4,19987.0
2296,17845.0,100.3,17845.0
2297,828802.0,324.5,57104.0
2298,1381288.0,246.9,49251.0
2299,33549.0,293.4,33549.0
2300,73522.0,38.6,15704.0
2301,198440.0,455.6,90656.0
2302,236273.0,108.1,9280.0
2303,59958.0,38.6,714.0
2304,105644.0,354.9,58532.0
2305,19273.0,123.3,19273.0
2306,32835.0,208.5,32835.0
2307,120638.0,493.8,120638.0
2308,21414.0,138.8,21414.0
2309,23556.0,200.9,23556.0
2310,31408.0,200.9,31408.0
2311,159890.0,648.5,159890.0
2312,43542.0,292.9,43542.0
2313,54249.0,254.3,54249.0
2314,124204.0,331.8,59960.0
2315,14990.0,100.3,14990.0
2316,29980.0,216.2,29980.0
2317,36404.0,324.1,36404.0
2318,36404.0,270.1,36404.0
2319,34977.0,200.9,34977.0
2320,117778.0,524.9,117778.0
2321,102788.0,463.3,60673.0
2322,27125.0,185.0,27125.0
2323,39974.0,38.6,714.0
2324,26411.0,216.0,26411.0
2325,86370.0,438.9,86370.0
2326,478974.0,77.2,13562.0
2327,517520.0,115.8,14276.0
2328,554637.0,77.2,5710.0
2329,729512.0,686.5,141327.0
2330,795180.0,77.2,37117.0
2331,882977.0,61.7,5710.0
2332,33549.0,285.5,33549.0
2333,93508.0,548.2,93508.0
2334,47825.0,331.4,47825.0
2335,63528.0,92.3,19273.0
2336,234842.0,362.1,108500.0
2337,419000.0,323.9,69240.0
2338,467538.0,138.8,15704.0
2339,526072.0,107.8,16418.0
2340,641703.0,38.6,3569.0
2341,717370.0,123.3,11421.0
2342,793031.0,69.3,7138.0
2343,820869.0,69.3,11421.0
2344,925802.0,69.3,11421.0
2345,1024308.0,223.6,49966.0
2346,1050006.0,38.6,2855.0
2347,1318382.0,130.9,17845.0
2348,1365491.0,38.6,2855.0
2349,1441868.0,177.1,46397.0
2350,1561071.0,292.9,72094.0
2351,1614607.0,46.2,12848.0
2352,1703114.0,69.3,9993.0
2353,1736663.0,69.3,9993.0
2354,1836594.0,192.6,68523.0
2355,2063587.0,177.4,27124.0
2356,2094993.0,38.6,3569.0
2357,2177788.0,84.8,2855.0
2358,2232034.0,69.2,14989.0
2359,2262727.0,61.7,8565.0
2360,2485424.0,439.6,121339.0
2361,14990.0,146.7,14990.0
2362,37118.0,216.2,37118.0
2363,39260.0,115.8,39260.0
2364,94936.0,555.4,94936.0
2365,84943.0,269.8,84943.0
2366,62815.0,485.5,62815.0
2367,67812.0,309.0,67812.0
2368,19273.0,154.4,19273.0
2369,22842.0,216.2,22842.0
2370,87085.0,347.2,45684.0
2371,72094.0,316.9,72094.0
2372,15704.0,177.4,15704.0
2373,14276.0,108.1,14276.0
2374,89938.0,432.4,89938.0
2375,15704.0,146.7,15704.0
2376,36403.0,92.6,36403.0
2377,102077.0,177.4,14990.0
2378,23556.0,169.8,23556.0
2379,873744.0,30.9,1428.0
2380,901583.0,38.6,1428.0
2381,967252.0,115.8,22841.0
2382,1102157.0,293.4,69951.0
2383,58532.0,354.5,58532.0
2384,20700.0,139.0,20700.0
2385,34976.0,115.8,34976.0
2386,24983.0,84.8,24983.0
2387,34262.0,169.5,34262.0
2388,114919.0,77.2,5710.0
2389,31407.0,177.6,31407.0
2390,139906.0,231.2,54964.0
2391,231987.0,223.6,53536.0
2392,14990.0,84.8,14990.0
2393,17845.0,169.9,17845.0
2394,15704.0,115.8,15704.0
2395,84230.0,92.8,14990.0
2396,167743.0,463.3,64240.0
2397,103500.0,563.6,103500.0
2398,22842.0,131.4,22842.0
2399,177023.0,602.3,85658.0
2400,34263.0,185.3,34263.0
2401,105640.0,525.0,105640.0
2402,60674.0,38.6,714.0
2403,158464.0,301.3,67096.0
2404,292654.0,138.8,23554.0
2405,376879.0,200.9,35688.0
2406,27838.0,169.8,27838.0
2407,155613.0,100.4,5710.0
2408,254116.0,216.2,49965.0
2409,24269.0,177.1,24269.0
2410,81375.0,77.2,9993.0
2411,182019.0,100.3,15703.0
2412,264103.0,308.4,58530.0
2413,89939.0,385.5,89939.0
2414,54963.0,354.9,54963.0
2415,69951.0,115.8,7852.0
2416,23555.0,177.6,23555.0
2417,137045.0,686.5,137045.0
2418,29266.0,285.3,29266.0
2419,77803.0,562.3,77803.0
2420,34262.0,270.0,34262.0
2421,172032.0,919.0,172032.0
2422,2471575.0,656.3,101361.0
2423,163467.0,872.7,163467.0
2424,16417.0,92.8,16417.0
2425,15704.0,192.9,15704.0
2426,140618.0,284.9,69952.0
2427,62813.0,154.4,62813.0
2428,16417.0,115.8,16417.0
2429,49251.0,401.7,49251.0
2430,19986.0,123.7,19986.0
2431,81372.0,130.9,16417.0
2432,263395.0,192.9,16417.0
2433,19986.0,100.4,19986.0
2434,17131.0,146.7,17131.0
2435,161311.0,30.9,2855.0
2436,205566.0,293.4,29266.0
2437,190317750.0,138.8,35721.0
2438,190465520.0,38.6,5707.0
2439,190638980.0,77.2,15000.0
2440,190746080.0,184.9,51422.0
